,ticket,year,month,day,time,open,high,low,close,volume
13401,NVDA,2021,5,13,14:45:00,13.6778,13.6778,13.6402,13.6621,1072280
13402,NVDA,2021,5,13,14:40:00,13.654,13.6813,13.6501,13.6763,931560
13403,NVDA,2021,5,13,14:35:00,13.6267,13.6811,13.6132,13.6541,1878720
13404,NVDA,2021,5,13,14:30:00,13.6272,13.6272,13.5845,13.6145,524880
13405,NVDA,2021,5,13,14:25:00,13.6057,13.6316,13.5848,13.6165,902680
13406,NVDA,2021,5,13,14:20:00,13.6015,13.6475,13.5978,13.6075,923680
13407,NVDA,2021,5,13,14:15:00,13.6352,13.6402,13.6005,13.6022,747000
13408,NVDA,2021,5,13,14:10:00,13.6239,13.6499,13.612,13.6323,1073560
13409,NVDA,2021,5,13,14:05:00,13.5808,13.6461,13.5683,13.6192,1532960
13410,NVDA,2021,5,13,14:00:00,13.5252,13.5858,13.5234,13.5683,2101920
13411,NVDA,2021,5,13,13:55:00,13.5375,13.5509,13.5149,13.5149,683240
13412,NVDA,2021,5,13,13:50:00,13.4681,13.5434,13.4603,13.5353,2086200
13413,NVDA,2021,5,13,13:45:00,13.4883,13.5007,13.4486,13.4634,1450800
13414,NVDA,2021,5,13,13:40:00,13.4596,13.4935,13.4566,13.4935,2023000
13415,NVDA,2021,5,13,13:35:00,13.4753,13.4936,13.4277,13.4583,5158840
13416,NVDA,2021,5,13,13:30:00,13.5347,13.5516,13.4694,13.4724,1902080
13417,NVDA,2021,5,13,13:25:00,13.5125,13.5456,13.506,13.5414,1746040
13418,NVDA,2021,5,13,13:20:00,13.555,13.5585,13.5085,13.5111,1139160
13419,NVDA,2021,5,13,13:15:00,13.5958,13.6147,13.5449,13.5511,1088760
13420,NVDA,2021,5,13,13:10:00,13.582,13.6182,13.5708,13.5968,1034800
13421,NVDA,2021,5,13,13:05:00,13.5731,13.5925,13.5551,13.5853,1059560
13422,NVDA,2021,5,13,13:00:00,13.5561,13.5845,13.5394,13.5696,1185880
13423,NVDA,2021,5,13,12:55:00,13.6257,13.6257,13.5564,13.5564,2077360
13424,NVDA,2021,5,13,12:50:00,13.665,13.6773,13.5963,13.6227,1475160
13425,NVDA,2021,5,13,12:45:00,13.6459,13.6681,13.6334,13.6681,634080
13426,NVDA,2021,5,13,12:40:00,13.6783,13.6813,13.6353,13.6409,966120
13427,NVDA,2021,5,13,12:35:00,13.7016,13.7105,13.6653,13.6723,960040
13428,NVDA,2021,5,13,12:30:00,13.6703,13.718,13.6693,13.702,1083440
13429,NVDA,2021,5,13,12:25:00,13.6294,13.6806,13.6279,13.6723,1502920
13430,NVDA,2021,5,13,12:20:00,13.6589,13.6668,13.6132,13.6272,999040
13431,NVDA,2021,5,13,12:15:00,13.696,13.7037,13.6564,13.6567,1374960
13432,NVDA,2021,5,13,12:10:00,13.6653,13.6993,13.6581,13.6932,978160
13433,NVDA,2021,5,13,12:05:00,13.6207,13.6606,13.6127,13.6606,2502160
13434,NVDA,2021,5,13,12:00:00,13.6115,13.6611,13.5983,13.6202,1473600
13435,NVDA,2021,5,13,11:55:00,13.6451,13.6504,13.5883,13.6085,1694840
13436,NVDA,2021,5,13,11:50:00,13.6304,13.6506,13.6152,13.641,1063160
13437,NVDA,2021,5,13,11:45:00,13.5883,13.6392,13.585,13.6299,2385040
13438,NVDA,2021,5,13,11:40:00,13.6916,13.6916,13.5798,13.5855,2818400
13439,NVDA,2021,5,13,11:35:00,13.6824,13.7035,13.6693,13.6938,2047280
13440,NVDA,2021,5,13,11:30:00,13.6942,13.6996,13.6474,13.6831,2872920
13441,NVDA,2021,5,13,11:25:00,13.7357,13.7471,13.6843,13.694,2126120
13442,NVDA,2021,5,13,11:20:00,13.7656,13.7712,13.7349,13.7379,1081840
13443,NVDA,2021,5,13,11:15:00,13.7651,13.7788,13.7474,13.7634,1439440
13444,NVDA,2021,5,13,11:10:00,13.7823,13.8145,13.7599,13.7669,666200
13445,NVDA,2021,5,13,11:05:00,13.7953,13.8083,13.7685,13.7887,1337320
13446,NVDA,2021,5,13,11:00:00,13.8519,13.8519,13.7978,13.7992,1754160
13447,NVDA,2021,5,13,10:55:00,13.861,13.9055,13.8477,13.8499,1396120
13448,NVDA,2021,5,13,10:50:00,13.8287,13.8629,13.8177,13.8613,1239240
13449,NVDA,2021,5,13,10:45:00,13.8053,13.8444,13.7979,13.833,1122040
13450,NVDA,2021,5,13,10:40:00,13.8539,13.8539,13.8018,13.8101,1330800
13451,NVDA,2021,5,13,10:35:00,13.8594,13.8676,13.8145,13.8552,2043440
13452,NVDA,2021,5,13,10:30:00,13.8559,13.8759,13.8364,13.8681,1374080
13453,NVDA,2021,5,13,10:25:00,13.8901,13.8954,13.825,13.8524,1489760
13454,NVDA,2021,5,13,10:20:00,13.8614,13.9008,13.8362,13.8942,1903680
13455,NVDA,2021,5,13,10:15:00,13.8973,13.9202,13.8654,13.87,1838360
13456,NVDA,2021,5,13,10:10:00,13.8888,13.9537,13.8704,13.8871,2624440
13457,NVDA,2021,5,13,10:05:00,13.9245,13.935,13.8736,13.8876,1694600
13458,NVDA,2021,5,13,10:00:00,13.9282,13.9594,13.9213,13.9222,2351640
13459,NVDA,2021,5,13,09:55:00,13.9174,13.9577,13.909,13.9272,2099720
13460,NVDA,2021,5,13,09:50:00,13.8247,13.9285,13.8125,13.9115,3273440
13461,NVDA,2021,5,13,09:45:00,13.8712,13.923,13.816,13.8302,3392800
13462,NVDA,2021,5,13,09:40:00,13.8831,13.9135,13.8575,13.8624,3538680
13463,NVDA,2021,5,13,09:35:00,13.9674,14.0053,13.8913,13.8913,5177160
13464,NVDA,2021,5,13,09:30:00,14.0011,14.048,13.9302,13.9724,9621080
13465,NVDA,2021,5,13,09:25:00,14.0098,14.0173,13.9744,13.9993,131600
13466,NVDA,2021,5,13,09:20:00,13.9981,14.0447,13.9981,14.0173,262680
13467,NVDA,2021,5,13,09:15:00,13.9674,14.0098,13.9674,14.0033,37840
13468,NVDA,2021,5,13,09:10:00,13.9649,14.0173,13.9487,13.9674,390920
13469,NVDA,2021,5,13,09:05:00,13.9474,13.9674,13.9425,13.9674,76160
13470,NVDA,2021,5,13,09:00:00,13.9425,13.9524,13.9425,13.9524,54600
13471,NVDA,2021,5,13,08:55:00,13.9494,13.9494,13.93,13.93,26800
13472,NVDA,2021,5,13,08:50:00,13.9674,13.9811,13.921,13.921,40840
13473,NVDA,2021,5,13,08:45:00,13.9866,13.9866,13.9549,13.9699,98840
13474,NVDA,2021,5,13,08:40:00,13.9425,13.9814,13.9425,13.9799,222160
13475,NVDA,2021,5,13,08:35:00,13.913,13.913,13.913,13.913,4000
13476,NVDA,2021,5,13,08:30:00,13.9175,13.9425,13.8402,13.913,151000
13477,NVDA,2021,5,13,08:25:00,13.9487,13.9674,13.93,13.93,71920
13478,NVDA,2021,5,13,08:20:00,13.9063,13.9674,13.9063,13.9537,70200
13479,NVDA,2021,5,13,08:15:00,13.9385,13.9425,13.9118,13.9118,32080
13480,NVDA,2021,5,13,08:10:00,13.915,13.9574,13.915,13.9574,14880
13481,NVDA,2021,5,13,08:05:00,13.8664,13.915,13.8664,13.915,67760
13482,NVDA,2021,5,13,08:00:00,13.6681,13.8926,13.6656,13.8671,171040
13483,NVDA,2021,5,13,07:55:00,13.8427,13.8427,13.8427,13.8427,6800
13484,NVDA,2021,5,13,07:50:00,13.8442,13.8442,13.8177,13.8392,35640
13485,NVDA,2021,5,13,07:45:00,13.8776,13.8776,13.8776,13.8776,4000
13486,NVDA,2021,5,13,07:40:00,13.8801,13.9093,13.8801,13.8821,19200
13487,NVDA,2021,5,13,07:35:00,13.905,13.917,13.8726,13.8726,133280
13488,NVDA,2021,5,13,07:30:00,13.8898,13.9048,13.8826,13.9048,75240
13489,NVDA,2021,5,13,07:25:00,13.8215,13.8554,13.8215,13.8554,60920
13490,NVDA,2021,5,13,07:20:00,13.7127,13.8527,13.7127,13.8427,103960
13491,NVDA,2021,5,13,07:15:00,13.6681,13.7177,13.6681,13.7177,91080
13492,NVDA,2021,5,13,07:10:00,13.6656,13.6681,13.6656,13.6681,136840
13493,NVDA,2021,5,13,07:05:00,13.6604,13.6604,13.6604,13.6604,4000
13494,NVDA,2021,5,13,06:55:00,13.6432,13.6432,13.6432,13.6432,4000
13495,NVDA,2021,5,13,06:45:00,13.6681,13.6681,13.6681,13.6681,4000
13496,NVDA,2021,5,13,06:35:00,13.6681,13.6681,13.6681,13.6681,12000
13497,NVDA,2021,5,13,06:25:00,13.6681,13.6681,13.6681,13.6681,9400
13498,NVDA,2021,5,13,06:05:00,13.687,13.687,13.687,13.687,4000
13499,NVDA,2021,5,13,05:55:00,13.693,13.693,13.693,13.693,4000
13500,NVDA,2021,5,12,19:55:00,13.7554,13.7778,13.7554,13.7778,84640
13501,NVDA,2021,5,12,19:50:00,13.7566,13.7566,13.7566,13.7566,8000
13502,NVDA,2021,5,12,19:45:00,13.7554,13.7554,13.7554,13.7554,8960
13503,NVDA,2021,5,12,19:40:00,13.7437,13.7437,13.7437,13.7437,40000
13504,NVDA,2021,5,12,19:35:00,13.7646,13.7646,13.7646,13.7646,4000
13505,NVDA,2021,5,12,19:25:00,13.7604,13.7604,13.7604,13.7604,12000
13506,NVDA,2021,5,12,19:20:00,13.7803,13.7803,13.7803,13.7803,8040
13507,NVDA,2021,5,12,19:10:00,13.7679,13.7679,13.7679,13.7679,24000
13508,NVDA,2021,5,12,19:05:00,13.7596,13.7616,13.7596,13.7616,24960
13509,NVDA,2021,5,12,19:00:00,13.7616,13.7616,13.7579,13.7579,35160
13510,NVDA,2021,5,12,18:55:00,13.7359,13.7359,13.7359,13.7359,4000
13511,NVDA,2021,5,12,18:50:00,13.7679,13.7696,13.7679,13.7679,87960
13512,NVDA,2021,5,12,18:40:00,13.7492,13.7646,13.7492,13.7646,28520
13513,NVDA,2021,5,12,18:35:00,13.7354,13.7454,13.7354,13.7454,37560
13514,NVDA,2021,5,12,18:30:00,13.7364,13.7364,13.7364,13.7364,4000
13515,NVDA,2021,5,12,18:15:00,13.7354,13.7404,13.7354,13.7404,14000
13516,NVDA,2021,5,12,18:10:00,13.7364,13.7364,13.7364,13.7364,4000
13517,NVDA,2021,5,12,18:05:00,13.718,13.718,13.718,13.718,4000
13518,NVDA,2021,5,12,18:00:00,13.712,13.718,13.712,13.718,46040
13519,NVDA,2021,5,12,17:50:00,13.708,13.708,13.6955,13.6955,18960
13520,NVDA,2021,5,12,17:35:00,13.701,13.701,13.695,13.6958,51800
13521,NVDA,2021,5,12,17:30:00,13.7085,13.7085,13.7005,13.7005,84000
13522,NVDA,2021,5,12,17:25:00,13.7068,13.7068,13.7068,13.7068,120000
13523,NVDA,2021,5,12,17:20:00,13.6958,13.6958,13.6958,13.6958,16000
13524,NVDA,2021,5,12,17:15:00,13.7005,13.7055,13.7005,13.7055,14440
13525,NVDA,2021,5,12,17:05:00,13.6963,13.6968,13.695,13.6968,37720
13526,NVDA,2021,5,12,16:55:00,13.7053,13.7053,13.6935,13.6935,8000
13527,NVDA,2021,5,12,16:50:00,13.718,13.718,13.718,13.718,38080
13528,NVDA,2021,5,12,16:40:00,13.7342,13.7342,13.718,13.7297,76680
13529,NVDA,2021,5,12,16:35:00,13.7342,13.7377,13.7342,13.7342,80000
13530,NVDA,2021,5,12,16:30:00,13.7265,13.7374,13.7265,13.7342,1013360
13531,NVDA,2021,5,12,16:25:00,13.7454,13.7454,13.7424,13.7454,34640
13532,NVDA,2021,5,12,16:20:00,13.7342,13.7452,13.7265,13.7414,189120
13533,NVDA,2021,5,12,16:15:00,13.7265,13.7265,13.7265,13.7265,138280
13534,NVDA,2021,5,12,16:10:00,13.7265,13.7272,13.7265,13.727,23480
13535,NVDA,2021,5,12,16:05:00,13.7265,13.7454,13.7265,13.7265,136480
